100,58,60,0,6,0.0001,2,401.552,406.327,1.888
100,58,60,0,6,0.0001,2,356.197,359.275,2.535
100,58,60,0,6,0.0001,2,379.552,382.547,2.816
100,58,60,0,6,0.0001,2,370.445,372.683,2.872
100,58,60,0,6,0.0001,2,386.875,391.14,2.794
100,58,60,0,6,0.0001,2,369.942,374.337,2.381
100,58,60,0,6,0.0001,2,386.908,389.51,2.218
100,58,60,0,6,0.0001,2,406.741,409.906,2.491
100,58,60,0,6,0.0001,2,415.018,417.314,2.552
100,58,60,0,6,0.0001,2,412.864,416.45,2.125
100,58,60,0,6,0.0001,2,319.828,389.234,2.872
100,58,60,0,6,0.0001,2,243.285,257.148,2.129
100,58,60,0,6,0.0001,2,231.801,244.309,3.691
100,58,60,0,6,0.0001,2,236.588,248.728,2.553
100,58,60,0,6,0.0001,2,211.429,221.032,1.991
100,58,60,0,6,0.0001,2,215.379,224.789,1.93
100,58,60,0,6,0.0001,2,201.739,216.886,2.11
100,58,60,0,6,0.0001,2,153.996,164.914,1.781
100,58,60,0,6,0.0001,2,185.551,191.984,1.861
100,58,60,0,6,0.0001,2,155.787,173.626,2.487
100,58,60,0,6,0.0001,2,152.564,160.54,1.785
100,58,60,0,6,0.0001,2,154.107,162.259,1.877
100,58,60,0,6,0.0001,2,174.298,179.239,2.072
100,58,60,0,6,0.0001,2,183.956,187.44,1.844
100,58,60,0,6,0.0001,2,162.633,171.921,2.015
100,58,60,0,6,0.0001,2,116.262,123.022,3.451
100,58,60,0,6,0.0001,2,162.225,173.3,2.001
100,58,60,0,6,0.0001,2,160.439,169.207,3.784
100,58,60,0,6,0.0001,2,139.543,150.776,5.279
100,58,60,0,6,0.0001,2,142.535,150,5.298
100,58,60,0,6,0.0001,2,140.047,147.62,3.288
100,58,60,0,6,0.0001,2,165.462,173.925,2.637
100,58,60,0,6,0.0001,2,111.981,116.187,2.397
100,58,60,0,6,0.0001,2,129.982,135.631,2.771
100,58,60,0,6,0.0001,2,126.234,131.628,3.417
100,58,60,0,6,0.0001,2,120.179,126.81,2.722
100,58,60,0,6,0.0001,2,133.244,138.956,2.185
100,58,60,0,6,0.0001,2,106.763,124.356,1.971
100,58,60,0,6,0.0001,2,108.505,114.907,2.113
100,58,60,0,6,0.0001,2,115.634,131.057,1.892
100,58,60,0,6,0.0001,2,118.002,125.643,1.746
100,58,60,0,6,0.0001,2,119.376,123.541,1.761
100,58,60,0,6,0.0001,2,109.382,115.521,2.872
100,58,60,0,6,0.0001,2,97.2745,109.016,2.204
100,58,60,0,6,0.0001,2,103.424,107.22,1.844
100,58,60,0,6,0.0001,2,115.096,125.882,1.827
100,58,60,0,6,0.0001,2,98.9905,103.888,1.907
100,58,60,0,6,0.0001,2,119.493,129.94,4.145
100,58,60,0,6,0.0001,2,119.566,124.199,5.144
100,58,60,0,6,0.0001,2,106.954,118.58,5.109
100,58,60,0,6,0.0001,2,88.9948,101.236,4.721
100,58,60,0,6,0.0001,2,99.7264,117.037,3.552
100,58,60,0,6,0.0001,2,101.669,106.713,2.752
100,58,60,0,6,0.0001,2,106.637,109.89,2.659
100,58,60,0,6,0.0001,2,110.529,119.526,3.647
100,58,60,0,6,0.0001,2,98.4988,109.337,8.739
100,58,60,0,6,0.0001,2,96.0375,98.2049,6.844
100,58,60,0,6,0.0001,2,91.8229,99.9767,4.711
100,58,60,0,6,0.0001,2,96.2897,100.092,4.83
100,58,60,0,6,0.0001,2,96.312,110.662,4.698
100,58,60,0,6,0.0001,2,109.535,124.287,3.7
100,58,60,0,6,0.0001,2,81.794,89.6482,3.773
100,58,60,0,6,0.0001,2,89.3649,93.0526,6.407
100,58,60,0,6,0.0001,2,93.3344,97.2924,5.619
100,58,60,0,6,0.0001,2,99.403,104.565,3.787
100,58,60,0,6,0.0001,2,85.0603,88.681,4.429
100,58,60,0,6,0.0001,2,87.9393,92.989,6.491
