,1,10,100,15000,0,0
,1,10,100,15000,15510,8014
,1,10,100,15000,13729,8745
,1,10,100,15000,12559,7743
,1,10,100,15000,12682,6958
,1,10,100,15000,11909,6913
,1,10,100,15000,11658,6063
,1,10,100,15000,11348,5521
,1,10,100,15000,11309,4893
,1,10,100,15000,10659,6009
,1,10,100,15000,11207,5684
,1,10,100,15000,11180,5964
,1,10,100,15000,11699,5390
,1,10,100,15000,12384,6173
,1,10,100,15000,13024,5367
,1,10,100,15000,13724,4170
