10857,7564
328,68
11988,8582
372,71
13257,9749
418,71
14704,11109
472,72
16406,12703
543,74
18459,14662
639,75
20745,16877
771,76
20745,16877
771,76
20745,16877
771,76
20745,16877
771,76
20745,16877
771,76
20745,16877
771,76
20745,16877
10,8
376,186
20,15
735,349
30,22
1150,536
40,27
1575,745
51,32
2045,960
62,41
2524,1188
73,48
3023,1462
85,52
3543,1802
98,56
4120,2174
113,61
4701,2561
129,67
5329,2989
147,71
5975,3509
165,74
6675,4058
186,79
7421,4697
209,82
8221,5373
235,82
9101,6161
265,83
10041,6987
300,83
11122,7928
338,84
12326,9004
382,87
13640,10183
436,90
15105,11486
498,93
16857,13113
577,96
18955,15040
674,101
21273,17197
798,103
21273,17197
798,103
21273,17197
798,103
21273,17197
798,103
21273,17197
798,103
21273,17197
798,103
21273,17197
10,4
359,177
20,8
726,333
30,14
1153,486
41,19
1568,686
51,26
2020,881
62,36
2498,1086
73,42
3002,1294
85,46
3508,1543
98,52
4056,1817
112,60
4641,2110
126,67
5254,2411
141,73
5886,2736
157,81
6593,3071
174,90
7342,3473
192,97
8149,3923
213,104
8977,4380
236,113
9934,4875
263,128
10993,5434
294,142
12182,5976
333,169
13473,6613
377,192
14982,7363
432,217
16734,8492
501,245
18749,9805
587,272
21218,11471
716,300
21218,11471
716,300
21218,11471
716,300
21218,11471
716,300
21218,11471
716,300
21218,11471
716,300
21218,11471
242,130
7,3
579,292
17,10
971,495
27,12
1405,720
38,17
1841,942
49,24
2305,1169
60,31
2794,1420
73,36
3312,1671
87,43
3856,1954
101,47
4432,2305
116,54
5029,2706
134,62
5671,3125
152,68
6362,3602
171,70
7060,4140
190,73
7817,4751
213,74
8657,5406
238,77
9546,6129
267,83
10549,6920
298,84
11623,7818
332,86
12829,8846
373,92
14209,9962
422,97
15735,11211
480,104
17550,12682
556,116
19405,14203
649,125
21746,16272
649,125
21746,16272
649,125
21746,16272
649,125
21746,16272
649,125
21746,16272
649,125
21746,16272
649,125
372,185
10,8
740,388
20,15
1137,600
31,20
1567,817
42,24
2016,1066
52,28
2472,1296
64,36
2953,1539
76,39
3461,1827
88,43
4024,2130
103,49
4589,2428
118,58
5205,2754
134,65
5861,3111
151,72
6524,3473
170,83
7248,3903
191,88
8018,4452
214,93
8860,5074
238,99
9733,5721
266,103
10745,6433
293,112
11703,7071
332,126
12887,7830
379,141
14276,8790
437,154
15835,9942
504,164
17702,11363
591,181
19971,13215
712,198
22834,15635
712,198
22834,15635
712,198
22834,15635
712,198
22834,15635
712,198
22834,15635
712,198
22834,15635
712,198
389,199
10,3
784,405
20,7
1194,650
31,9
1621,941
42,11
2067,1215
53,13
2525,1512
65,20
3007,1842
77,23
3530,2171
90,27
4053,2501
104,34
4618,2882
119,41
5230,3287
135,47
5884,3718
151,52
6570,4187
170,55
7300,4751
189,60
8088,5338
209,62
8957,5963
232,67
9873,6661
258,71
10912,7488
286,72
12020,8400
320,75
13284,9454
360,78
14705,10680
408,80
16283,12109
467,82
18145,13819
547,86
20480,16040
669,87
23788,19294
669,87
23788,19294
669,87
23788,19294
669,87
23788,19294
669,87
23788,19294
669,87
23788,19294
669,87
23788,19294
669,87
228,119
798,754
516,296
1884,1229
929,519
2971,1835
1356,748
4036,2824
1801,981
5131,3101
2264,1231
6215,3937
2761,1501
7290,4926
3299,1787
8425,5375
3828,2064
9513,6349
4397,2353
10586,7317
5002,2686
11681,7359
5645,3004
12804,8354
6335,3345
13939,9374
7070,3723
15063,9554
7862,4114
16218,10020
8688,4522
17396,10651
9597,4951
18491,11216
10586,5456
19645,11902
11700,5914
20808,12544
12907,6517
22025,12892
14252,7350
23257,13315
15870,8314
25030,13934
17753,9434
27044,14642
19972,10843
29389,15353
22789,12740
29389,15353
22789,12740
29389,15353
22789,12740
29389,15353
22789,12740
29389,15353
22789,12740
29389,15353
22789,12740
29389,15353
387,206
1072,953
787,425
2140,1566
1167,627
3183,2232
1579,822
4311,3156
2006,1064
5419,3713
2479,1303
6533,4512
2963,1591
7619,5443
3467,1853
8730,5780
3987,2161
9822,6348
4559,2542
10934,7097
5169,2986
12052,7108
5798,3421
13176,7582
6469,3931
14301,8116
7142,4424
15450,8198
7925,4989
16211,8266
8654,5515
17300,8457
9587,6080
18297,8751
10577,6667
19480,9189
11665,7193
20670,9746
12953,7718
21779,10306
14382,8252
23050,11136
16054,8709
24762,12344
18088,9219
26810,13898
20520,9610
29289,15975
23979,9954
29289,15975
23979,9954
29289,15975
23979,9954
29289,15975
23979,9954
29289,15975
23979,9954
29289,15975
23979,9954
29289,15975
23979,9954
29289,15975
386,218
1095,995
773,430
2072,1388
1157,631
3180,2012
1581,858
4302,3027
2010,1091
5424,3413
2483,1349
6491,4278
2968,1630
7602,5260
3474,1920
8735,5336
3982,2236
9870,6141
4560,2616
10962,7018
5177,3038
12107,7179
5812,3444
13224,8009
6489,3868
14329,8849
7212,4339
15481,8893
7975,4837
16665,9059
8844,5378
17784,9277
9749,5944
18940,9612
10742,6540
20100,9949
11820,7179
21258,10408
13046,7918
22436,10850
14421,8729
23792,11384
15984,9624
25532,12122
17815,10713
27645,12715
20137,12333
30109,13419
22952,14177
30109,13419
22952,14177
30109,13419
22952,14177
30109,13419
22952,14177
30109,13419
22952,14177
30109,13419
22952,14177
30109,13419
1237,404
731,647
2496,418
1766,893
4356,1192
2845,1662
6182,1286
3934,2636
7928,2314
5017,3145
9597,2956
6092,3920
11415,2967
7156,4970
13296,3640
8242,5723
15158,4169
9363,6413
16980,4292
10465,7407
18858,4930
11606,7757
20737,6108
12714,8532
22576,6615
13848,9400
24386,7963
15016,9734
26281,8841
16175,10263
28176,9262
17318,10690
30047,10736
18489,11235
31947,11975
19655,11716
33891,13021
20821,12253
35845,14245
21999,12613
37797,15269
23325,13095
39848,16608
25022,13699
41793,18141
27018,14118
43651,19659
29357,14693
45679,21190
29357,14693
45679,21190
29357,14693
45679,21190
29357,14693
45679,21190
29357,14693
45679,21190
29357,14693
45679,21190
29357,14693
1961,554
1091,1011
3706,570
2181,1445
5466,1200
3267,2060
7256,1383
4402,2998
9061,2352
5511,3628
10934,3488
6591,4129
12804,4782
7746,4753
14661,5989
8893,5364
16483,7015
9987,5853
18345,7897
11134,6550
20163,9038
12256,6946
22059,10035
13380,7632
23947,10652
14500,8290
25834,12114
15685,8612
27766,13793
16861,8928
29717,15460
18020,9273
31634,17250
19195,9641
33588,18651
20367,10042
35568,19914
21570,10532
37499,21341
22719,10881
39469,22757
24105,11211
41455,24195
25752,11577
43425,25621
27669,11989
45496,26937
30072,12579
47569,28443
30072,12579
47569,28443
30072,12579
47569,28443
30072,12579
47569,28443
30072,12579
47569,28443
30072,12579
47569,28443
30072,12579
1884,499
1085,1026
3728,514
2165,1430
5488,1367
3276,2248
7321,1403
4351,3242
9119,2201
5444,3528
11019,2976
6539,4190
12867,3180
7644,5071
14706,4206
8697,5246
16517,4998
9808,6105
18398,5011
10934,7194
20240,5875
12063,7388
22073,6602
13156,8444
23944,6629
14297,9530
25809,7228
15437,9858
27737,8049
16565,10418
29686,8080
17722,10883
31546,8952
18883,11271
33492,9865
20048,11748
35403,11108
21236,12068
37386,12773
22379,12240
39295,14303
23648,12457
41217,15980
25368,12855
43205,17700
27382,13270
45210,19427
29858,13680
47329,21340
29858,13680
47329,21340
29858,13680
47329,21340
29858,13680
47329,21340
29858,13680
47329,21340
29858,13680
47329,21340
29858,13680
47329,21340
29858,13680
1206,506
285,144
2616,516
685,332
4418,1187
1099,519
6192,1302
1517,703
8023,1803
1967,883
9854,2481
2444,1138
11763,2765
2940,1393
13685,4308
3475,1563
15566,6138
4038,1685
17519,8082
4649,1833
19385,9926
5282,1995
21236,11761
5925,2180
23054,13476
6632,2355
24833,15243
7381,2539
26774,17181
8182,2724
28644,18954
9080,2948
30512,20780
10040,3191
32471,22603
11149,3447
34380,24305
12448,3665
36462,26280
14131,3869
38700,28471
16115,4019
40901,30651
18447,4127
43177,32917
20603,4285
45360,35066
23516,4437
47674,37365
23516,4437
47674,37365
23516,4437
47674,37365
23516,4437
47674,37365
23516,4437
47674,37365
23516,4437
47674,37365
23516,4437
1832,512
376,203
3482,569
769,383
5311,1098
1180,580
7173,1372
1613,813
8944,2204
2077,1048
10853,2808
2543,1285
12763,3064
3026,1498
14684,3637
3551,1825
16538,4005
4113,2193
18436,4007
4692,2580
20322,4332
5330,2980
22145,4758
6001,3403
23955,4764
6710,3841
25836,5583
7463,4260
27754,6123
8297,4661
29681,6143
9178,5105
31529,7060
10112,5667
33504,8419
11181,6278
35390,9640
12367,6883
37302,11109
13686,7500
39252,12435
15163,8167
41198,14062
16941,8952
43221,15726
19039,9836
45154,17179
21826,10719
47510,18811
21826,10719
47510,18811
21826,10719
47510,18811
21826,10719
47510,18811
21826,10719
47510,18811
21826,10719
47510,18811
21826,10719
1754,490
367,165
3560,627
760,360
5589,1479
1234,590
7441,2463
1673,800
9214,3347
2127,1044
11089,3889
2589,1332
12960,4002
3097,1707
14780,4349
3626,2136
16569,4550
4178,2585
18457,4550
4756,3063
20343,4893
5387,3592
22213,5097
6049,4122
24100,5097
6750,4738
25988,5188
7537,5421
27887,5358
8344,6108
29781,5358
9224,6895
31699,5368
10167,7740
33594,5668
11210,8675
35501,5904
12366,9665
37416,6181
13631,10802
39331,6319
15090,12142
41216,6455
16784,13676
43167,6469
18762,15588
45140,6473
21179,17989
47210,6485
21179,17989
47210,6485
21179,17989
47210,6485
21179,17989
47210,6485
21179,17989
47210,6485
21179,17989
47210,6485
21179,17989
47210,6485
21179,17989
1241,489
928,476
2882,511
2257,1100
4721,1206
3639,2330
6616,1348
5013,2925
8521,1975
6415,3517
10446,2724
7856,4781
12275,2725
9276,5717
14211,3139
10643,7049
16100,3326
11978,8381
18022,3338
13319,9395
19906,3475
14727,10696
21826,3811
16090,12031
23692,3824
17487,12798
25583,4236
18916,14108
27468,4631
20330,15502
29424,4643
21744,16460
31346,4978
23208,17496
33257,5361
24641,18611
35220,5628
26075,19818
37203,5803
27540,21118
39128,5884
29002,22425
41066,6010
30508,23811
43097,6137
32208,25372
45109,6328
34522,27549
47148,6364
34522,27549
47148,6364
34522,27549
47148,6364
34522,27549
47148,6364
34522,27549
47148,6364
34522,27549
47148,6364
34522,27549
1795,494
1335,665
3649,605
2677,1072
5377,1413
4034,2279
7121,1416
5324,3287
8774,1803
6588,4131
10505,2163
7819,5310
12239,2203
9078,5974
14070,2624
10384,7094
15793,3082
11695,8375
17565,3106
12883,9300
18970,3560
14217,10502
20826,3639
15471,11756
22657,3639
16758,12885
24443,3714
18156,14262
26304,3943
19352,15455
28217,3943
20721,16508
30084,3944
22184,17929
31999,4065
23633,19235
33961,4092
25067,20648
35928,4218
26468,21994
37967,4244
27972,23422
40013,4258
29454,24854
41904,4267
31281,26387
43962,4306
33617,28379
46040,4458
33617,28379
46040,4458
33617,28379
46040,4458
33617,28379
46040,4458
33617,28379
46040,4458
33617,28379
46040,4458
33617,28379
46040,4458
33617,28379
1889,622
1371,732
3697,746
2700,1119
5536,1491
4085,2365
7372,1492
5440,3411
9247,1880
6819,4325
11134,2212
8208,5711
12943,2213
9630,6802
14809,2931
11049,7768
16609,3542
12414,9064
18421,3596
13862,10201
20282,4382
15302,11061
22149,4959
16693,12336
23956,5078
18128,13389
25836,5978
19569,14053
27716,6473
21058,15104
29697,6574
22533,15710
31543,7783
23993,16241
33465,9043
25443,16797
35255,10402
26829,17092
37172,12019
28343,17448
39086,13540
29810,17862
41095,15241
31346,18369
43043,16687
33232,18866
45093,18252
35604,19443
47393,19920
35604,19443
47393,19920
35604,19443
47393,19920
35604,19443
47393,19920
35604,19443
47393,19920
35604,19443
47393,19920
35604,19443
885,388
263,126
2080,483
653,316
3381,1017
1063,516
4748,1721
1491,703
6142,1948
1966,901
7547,2633
2441,1095
8928,3479
2949,1327
10334,3872
3474,1555
11777,5013
4036,1726
13170,6079
4628,1898
14601,7051
5212,2047
15922,8341
5859,2238
17286,9296
6571,2457
18736,10219
7332,2659
20147,11568
8123,2862
21579,12694
8995,3059
22983,13768
9969,3234
24451,15035
11031,3431
25918,16180
12288,3730
27468,17502
13773,3964
29073,18974
13773,3964
30607,20397
15384,4254
32186,21787
17254,4542
33918,23319
19473,4859
36349,25434
22348,5024
36349,25434
22348,5024
36349,25434
22348,5024
36349,25434
22348,5024
36349,25434
22348,5024
36349,25434
22348,5024
36349,25434
22348,5024
1337,442
367,167
2660,600
765,359
4001,1136
1198,533
5407,2207
1619,658
6761,3041
2062,790
8146,4285
2554,923
9598,5618
3070,1076
11048,6979
3613,1210
12466,8358
4247,1357
13897,9787
4852,1529
15329,11104
5484,1673
16682,12444
6125,1844
18089,13627
6834,2055
19514,14730
7591,2268
20971,16154
8432,2479
22407,17388
9315,2695
23890,18726
10311,2912
25389,20094
11373,3148
26887,21427
12650,3378
28383,22859
14122,3631
29901,24315
15725,3824
31458,25803
17571,4064
33120,27385
20013,4336
35628,29648
22763,4540
38518,32308
22763,4540
38518,32308
22763,4540
38518,32308
22763,4540
38518,32308
22763,4540
38518,32308
22763,4540
38518,32308
22763,4540
38518,32308
22763,4540
1398,515
390,182
2805,860
787,378
4166,1433
1196,578
5527,1936
1631,795
6854,2114
2103,1016
8214,2787
2574,1211
9636,3396
3068,1431
11015,3590
3587,1715
12337,4306
4156,2067
13750,4420
4759,2463
15123,4433
5385,2852
16508,4701
6062,3316
17864,4831
6775,3808
19259,4836
7547,4311
20740,5308
8375,4907
22168,5768
9262,5494
23578,6095
10217,6157
25070,6450
11254,6958
26563,6683
12418,7857
28013,6895
13704,8826
29476,7222
15188,9975
31005,7572
16929,11279
32583,7872
19017,12758
34793,8485
21579,14505
37651,9312
21579,14505
37651,9312
21579,14505
37651,9312
21579,14505
37651,9312
21579,14505
37651,9312
21579,14505
37651,9312
21579,14505
890,396
261,125
1209,454
386,200
1422,734
413,189
1356,509
441,242
1357,19
460,277
1410,416
498,317
1425,578
498,304
1379,40
534,286
1330,962
571,320
1396,494
591,343
1383,71
634,371
1362,943
657,336
1372,491
714,359
1349,31
751,409
1298,1106
832,456
1338,901
781,305
1401,1007
902,342
1437,1086
1036,398
1427,859
1129,411
1467,963
1346,401
1537,1025
1504,410
1449,766
1784,591
1433,750
2073,585
2219,1471
2320,723
2739,1707
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1292,466
389,200
1214,117
391,183
1298,755
362,163
1273,463
420,242
1224,45
463,295
1225,431
442,297
1209,216
418,292
1133,1
470,368
1104,525
535,409
1386,338
578,460
1414,2
609,471
1346,760
664,491
1417,113
682,518
1469,4
756,589
1374,538
803,557
1383,484
867,674
1470,590
938,660
1495,591
1147,524
1472,792
1185,584
1468,735
1291,524
1482,632
1470,532
1631,650
2069,598
2440,1701
3128,580
2967,2392
0,0
3360,2950
0,0
4209,4016
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1344,438
372,184
1368,141
377,170
1277,463
394,178
1252,663
420,192
1371,294
451,222
1377,758
461,223
1376,622
511,230
1416,206
514,251
1330,875
541,284
1448,158
570,350
1250,129
613,260
1379,1013
654,297
1469,588
715,315
1491,319
779,283
1462,1296
861,247
1457,965
915,250
1460,1021
1031,284
1456,1151
1113,309
1448,1068
1192,372
1463,1127
1194,316
1429,1075
1593,336
1450,1133
1900,474
1149,921
2063,442
2411,1893
2466,436
2899,2280
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
707,387
233,109
928,233
342,171
1216,682
340,185
1200,423
383,206
1121,170
306,174
1020,394
449,301
1045,128
463,389
1362,1
487,372
1296,646
497,383
1276,169
596,461
1394,0
606,481
1410,337
646,487
1444,133
733,542
1437,1
760,589
1473,585
834,626
1479,278
869,635
1473,317
992,709
1468,637
1085,602
1498,535
1197,692
1523,721
1301,744
1480,542
1532,844
1526,683
1818,829
1590,665
2097,884
2351,1501
2455,536
3062,2371
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1332,478
376,175
1339,159
370,168
1337,762
411,187
1325,449
416,219
1401,44
449,290
1432,229
497,354
1413,249
521,415
1423,0
550,463
1441,225
572,486
1435,203
588,482
1452,0
631,538
1456,263
675,564
1466,0
714,592
1471,0
783,689
1481,22
845,753
1444,25
865,808
1493,41
967,883
1517,50
1046,948
1468,27
1161,1068
1449,22
1285,1201
1481,12
1481,1390
1493,21
1644,1513
1487,36
2061,1915
2104,133
2526,2340
2721,105
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1424,485
387,206
1401,91
416,211
1350,633
422,218
1408,690
448,243
1353,121
476,234
1376,1176
493,243
1460,453
501,259
1434,114
522,251
1368,1142
567,255
1425,832
594,202
1484,914
619,219
1465,1445
682,228
1448,1212
710,167
1437,1274
789,208
1525,1520
840,211
1524,1329
896,232
1467,1231
994,271
1418,1216
1114,279
1503,1178
1209,308
1484,1205
1333,405
1478,1118
1584,521
1528,1185
1832,631
1527,1123
2052,645
2288,1419
2636,923
2761,1657
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
889,398
268,129
1011,231
422,186
1406,711
426,227
1406,536
453,255
1379,36
466,276
1385,712
497,310
1429,512
512,289
1413,99
548,335
1452,364
594,357
1410,478
598,366
1482,93
623,368
1433,422
656,396
1456,471
717,399
1444,26
767,555
1449,596
841,423
1425,693
877,451
1468,727
955,535
1491,955
1083,548
1449,820
1226,620
1472,830
1355,630
1535,889
1527,691
1539,718
1770,815
1522,618
2102,784
2268,1418
2539,590
2963,2189
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1401,546
371,186
1405,358
388,181
1422,741
413,203
1450,437
445,222
1390,154
466,247
1374,771
478,235
1423,601
514,293
1360,115
549,309
1396,518
560,359
1458,421
593,381
1423,47
645,399
1401,980
682,421
1403,387
718,432
1483,3
757,568
1421,377
845,646
1467,242
890,725
1455,125
994,814
1437,208
1087,877
1425,107
1172,1000
1444,105
1286,1120
1453,24
1494,1375
1459,17
1748,1656
1597,31
2061,1933
2448,52
2653,2568
3907,69
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1388,495
378,193
1414,99
360,164
1309,558
427,200
1439,518
424,214
1396,196
467,254
1438,536
484,308
1429,304
510,312
1460,68
526,349
1434,198
558,415
1482,61
585,416
1456,0
637,493
1433,287
642,492
1430,7
692,533
1509,0
756,614
1482,227
821,609
1527,404
845,637
1505,354
969,713
1478,446
1045,794
1476,226
1219,932
1451,371
1325,895
1522,467
1504,1026
1452,288
1802,1240
1555,320
2148,1263
2254,867
2659,1450
2835,1187
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
252,113
265,128
330,148
384,186
398,215
429,222
422,237
437,198
450,229
462,168
452,273
488,173
497,311
502,191
514,303
541,193
539,333
575,250
572,333
606,231
615,351
631,258
643,376
663,273
690,402
721,316
734,316
744,409
789,370
799,450
874,413
875,482
955,340
971,654
1053,243
1076,817
1248,258
1174,870
1169,263
1336,1035
1368,292
1497,1125
1632,276
1771,1501
1925,221
2094,1754
2440,279
2752,2447
3587,172
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
396,223
380,171
386,179
404,187
403,201
431,212
420,208
440,226
445,237
465,229
446,267
484,142
490,336
512,177
499,343
538,191
530,348
567,193
583,372
595,224
618,388
630,249
666,409
676,228
706,461
697,226
764,492
752,267
810,549
836,256
828,561
852,262
972,668
882,297
1048,706
1073,288
1112,742
1204,375
1246,782
1343,501
1447,858
1481,544
1657,998
1751,627
1832,1146
2049,624
2282,1541
2479,689
2856,2124
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
365,183
355,170
410,206
389,182
416,210
398,220
447,218
451,217
436,208
471,241
449,211
485,230
496,266
521,282
518,223
550,331
521,191
577,363
585,202
589,369
614,235
652,403
640,253
697,414
652,251
715,440
744,256
775,534
804,267
874,555
937,216
932,725
867,203
998,732
1036,289
1083,767
1149,224
1195,953
1245,251
1308,1037
1404,235
1434,1150
1670,313
1674,1322
1949,225
2053,1768
2244,268
2424,2088
2695,301
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
892,499
266,122
989,57
