4,0,3,2,0.003086
6,-5.20949,5,3,0.005768
8,-18.2111,5,2,0.779246
9,8,5,4,0.002207
10,-999,-1,-1,0.001952
10,-999,-1,-1,0.001637
10,-999,-1,-1,0.001627
10,-999,-1,-1,0.001609
10,-999,-1,-1,0.002034
10,-999,-1,-1,0.001759
10,-999,-1,-1,0.001484
10,-999,-1,-1,0.001707
10,-999,-1,-1,0.001567
10,-999,-1,-1,0.001651
10,-999,-1,-1,0.001801
10,-999,-1,-1,0.001534
10,-999,-1,-1,0.001541
10,-999,-1,-1,0.001511
10,-999,-1,-1,0.00175
10,-999,-1,-1,0.001519
10,-999,-1,-1,0.001506
10,-999,-1,-1,0.001696
10,-999,-1,-1,0.001594
10,-999,-1,-1,0.001662
10,-999,-1,-1,0.001554
10,-999,-1,-1,0.001581
10,-999,-1,-1,0.001504
10,-999,-1,-1,0.001504
10,-999,-1,-1,0.001798
10,-999,-1,-1,0.0016
10,-999,-1,-1,0.001816
10,-999,-1,-1,0.001516
10,-999,-1,-1,0.001519
10,-999,-1,-1,0.001505
10,-999,-1,-1,0.001589
10,-999,-1,-1,0.001516
10,-999,-1,-1,0.001645
10,-999,-1,-1,0.001781
10,-999,-1,-1,0.001539
10,-999,-1,-1,0.001631
10,-999,-1,-1,0.001839
10,-999,-1,-1,0.001519
10,-999,-1,-1,0.001511
10,-999,-1,-1,0.001507
10,-999,-1,-1,0.001513
10,-999,-1,-1,0.001506
10,-999,-1,-1,0.001617
10,-999,-1,-1,0.00163
10,-999,-1,-1,0.001607
10,-999,-1,-1,0.001506
10,-999,-1,-1,0.001693
10,-999,-1,-1,0.001831
10,-999,-1,-1,0.001598
10,-999,-1,-1,0.001519
10,-999,-1,-1,0.001716
10,-999,-1,-1,0.001515
10,-999,-1,-1,0.001711
10,-999,-1,-1,0.001529
10,-999,-1,-1,0.001708
10,-999,-1,-1,0.00156
10,-999,-1,-1,0.001509
10,-999,-1,-1,0.001727
10,-999,-1,-1,0.002148
10,-999,-1,-1,0.001879
10,-999,-1,-1,0.001723
10,-999,-1,-1,0.001602
10,-999,-1,-1,0.001676
10,-999,-1,-1,0.001526
10,-999,-1,-1,0.001516
10,-999,-1,-1,0.001608
10,-999,-1,-1,0.001522
10,-999,-1,-1,0.001519
10,-999,-1,-1,0.001507
10,-999,-1,-1,0.001833
10,-999,-1,-1,0.001595
10,-999,-1,-1,0.001493
10,-999,-1,-1,0.001443
10,-999,-1,-1,0.001802
10,-999,-1,-1,0.001934
10,-999,-1,-1,0.001696
10,-999,-1,-1,0.001578
10,-999,-1,-1,0.001585
10,-999,-1,-1,0.001902
10,-999,-1,-1,0.001901
10,-999,-1,-1,0.001651
10,-999,-1,-1,0.001679
10,-999,-1,-1,0.001729
10,-999,-1,-1,0.001556
10,-999,-1,-1,0.001626
10,-999,-1,-1,0.001507
10,-999,-1,-1,0.001504
10,-999,-1,-1,0.001751
10,-999,-1,-1,0.001642
10,-999,-1,-1,0.001523
10,-999,-1,-1,0.001511
10,-999,-1,-1,0.0021
10,-999,-1,-1,0.001529
10,-999,-1,-1,0.00152
10,-999,-1,-1,0.001575
10,-999,-1,-1,0.001508
10,-999,-1,-1,0.001745
10,-999,-1,-1,0.001525
10,-999,-1,-1,0.001518
10,-999,-1,-1,0.001716
10,-999,-1,-1,0.001567
10,-999,-1,-1,0.001618
