666544014987624448,1344,
666544427296096256,1344,
765622107269758976,1344,
684558413488717824,1376,
666542915467608064,134220096,
666542915467608064,8390208,
738600509505536000,2098560,
738601609050718208,67109184,
738601609025552384,67109184,
738600784385540096,67109184,
738602021334024192,67109184,
765622107269758976,67109184,
756616007526645760,67109216,
738600509505536000,100663872,
738600509505536000,75498048,
738600509505536000,69206400,
666544014987624448,16777536,
666544427296096256,16777536,
765622107269758976,16777536,
684558413488717824,16777568,
666542915467608064,25166400,
738600509505536000,18874752,
738600509539092480,576,
738600510075961344,576,
738597210945486848,576,
117096133075927040,384,
756610647373905920,576,
3044443518685675520,576,
765617984067600384,576,
738596111425470464,672,
738596111425470464,2097792,
2990401147841282048,1344,
1549245556113539072,576,
1540238219419844608,576,
173388997979013632,336,
173389204166803456,336,
1549245143796678656,672,
2972385924681302016,1344,
378309652997210112,1344,
2684156647940554752,1344,
387316714812997632,1344,
666539616832061440,9536,
396323639189831680,1376,
450366834718277632,33556032,
738601609453371392,67109184,
117096407952785408,1048896,
3044444412072427520,1344,
738597623186849792,67109184,
3044444618130194432,67109184,
765619083512119296,67109184,
756611609379471360,67109216,
738597210869989376,100663872,
738597210869989376,75498048,
738597210869989376,69206400,
684558138627588096,9536,
167770699744673792,384,
171137404353118208,344,
167760804140023808,2688,
167761903651651584,33555072,
684558550927671296,16777536,
171148399465201664,4194624,
671047339728699392,134220352,
171147025042112512,6291840,
171147025042112512,37749376,
468384257392246784,33556032,
477388432583163904,4672,
477388707360407552,4672,
761110879679807488,388,
761110879780470784,388,
468380958454710272,33556032,
468380958354046976,33556032,
184647928336351232,41943696,
761108680639774720,8389264,
184647928336351232,8391312,
184647928336351232,142606992,
405330838545235968,1344,
405330013810851840,1344,
743096481170325504,336,
166643425414742016,8389008,
405329738899390464,33555840,
405329738899390464,8390016,
693565612743458816,16777536,
693560389962563584,16777536,
747600355675602944,4194624,
162139482189987840,88082848,
400826963905740800,33556128,
108088590214365184,88082848,
468384257392246784,2098560,
450366834718277632,2101888,
184650127376384000,134218372,
112592533439119360,134218372,
468380958454710272,2098560,
184647928336351232,136315536,
468380958354046976,2098560,
468384532265959424,2098560,
450366834718277632,2098816,
166635728866902016,134218384,
396323639290494976,2098560,
166643425414742016,134218384,
166635728866902016,134218320,
99081940614774784,100664704,
738593087701385216,9437776,
171148055834263552,100664704,
666544289722925056,9437776,
675540562614419456,33555840,
396323364278370304,37751456,
747604135246823424,8389200,
405330563533111296,37749152,
675549839844442112,8389200,
180146459029537280,33556128,
108088865109049344,33556128,
162132060524249088,8391312,
180154155594153984,33556128,
1558246020859559936,8390272,
756606111804555264,33556128,
744222037479784448,33555088,
162131098422215168,33555024,
108097661202071552,8390016,
162132197963202560,33555024,
108098073384714240,8390016,
756614907897577472,8390272,
167761422615314432,2704,
108096561556226048,142608000,
108088590231142400,159384960,
180153880716247040,159384960,
756605836926648320,159386240,
456000457421094912,2688,
396328312214913024,1099528405376,
180146184151630336,143656512,
108088590231142400,143656512,
756605836926648320,143657536,
167770081269383168,67111296,
108087490585296896,143656608,
684555939587555328,150995540,
180154156114247680,41944704,
180150857176711168,41944704,
180150857076047872,41944704,
180146527749013504,41943696,
180146527849676800,41943696,
477386508337152000,1696,
761110604801900544,2704,
761110604902563840,2704,
162132335397961728,167773776,
180155255089004544,10487184,
162141131457429504,167773776,
472888955990179840,25166496,
761119881897705472,16777568,
477382247729594368,4196672,
171138984896888832,150997648,
761119332175446016,16777568,
472889093429133312,25166400,
472889505745993728,25166464,
761119332276109312,16777568,
173389685232500736,10486432,
173389685232500736,8389288,
191404221180936192,8389264,
191404633497796608,8389264,
173390784777682944,8389264,
171138022857768960,10486432,
166634423230398464,8389288,
191404221180936192,8389280,
117104860440035328,268437120,
184649371495694336,8389264,
166635522775580672,8389264,
166635385336627200,2199065199168,
166635385336627200,27263616,
166635385336627200,176161344,
184649783846109184,25166496,
191405183287164928,25166400,
184649921285062656,25166400,
184650333601923072,25166464,
166635385940606976,25166400,
166635385403744256,25166400,
162140856579522560,136316560,
162141131457429504,136316304,
171148330712170496,150995280,
94587137046872064,150995552,
171147780989911040,150995280,
166644181362540544,150995552,
112600985934757888,150995552,
468416142822612992,1344,
738618102228451328,576,
738614803190251520,576,
738614803165085696,576,
738613978525073408,576,
756628239593504768,576,
468416142822605312,1344,
765635301409292288,576,
756629201666179072,672,
738613703645069312,2097792,
