2.82496,2.82496,
-2.02345,-2.02345,
19.1118,19.1118,
0.753148,0.753148,
6.00572,6.00572,
2.64043,2.64043,
-5.76527,-5.76527,
4.18243,4.18243,
18.9882,18.9882,
1.56449,1.56449,
12.8605,12.8605,
-8.48242,-8.48242,
10.8288,10.8288,
2.88003,2.88003,
-4.71153,-4.71153,
-4.13672,-4.13672,
-7.84513,-7.84513,
-5.33526,-5.33526,
-8.50166,-8.50166,
-6.80535,-6.80535,
1.47111,1.47111,
-1.51948,-1.51948,
0.120054,0.120054,
-2.10881,-2.10881,
-4.30492,-4.30492,
-9.29531,-9.29531,
-2.67544,-2.67544,
-0.0922376,-0.0922376,
-1.73474,-1.73474,
-2.44786,-2.44786,
3.41531,3.41531,
-2.52337,-2.52337,
-2.19801,-2.19801,
-4.06028,-4.06028,
6.64499,6.64499,
-8.6794,-8.6794,
0.18091,0.18091,
-7.69081,-7.69081,
10.1963,10.1963,
9.39324,9.39324,
-3.46635,-3.46635,
-3.27202,-3.27202,
-1.77558,-1.77558,
15.2774,15.2774,
-7.63927,-7.63927,
2.84085,2.84085,
-5.45925,-5.45925,
-7.59449,-7.59449,
-4.33501,-4.33501,
-9.14552,-9.14552,
-5.35172,-5.35172,
4.34224,4.34224,
-2.62793,-2.62793,
-4.09715,-4.09715,
11.0746,11.0746,
-4.6117,-4.6117,
-5.91825,-5.91825,
-5.87162,-5.87162,
-8.07844,-8.07844,
-8.02637,-8.02637,
-7.56208,-7.56208,
12.9298,12.9298,
0.516628,0.516628,
14.0427,14.0427,
-5.61468,-5.61468,
-1.95611,-1.95611,
12.0575,12.0575,
-5.97424,-5.97424,
-1.76173,-1.76173,
-7.19813,-7.19813,
20.1709,20.1709,
-6.72074,-6.72074,
12.0396,12.0396,
-5.499,-5.499,
10.2128,10.2128,
-2.83761,-2.83761,
-1.1984,-1.1984,
-2.95754,-2.95754,
-6.06935,-6.06935,
-5.59419,-5.59419,
-6.06935,-6.06935,
-6.84177,-6.84177,
-6.84177,-6.84177,
10.0545,10.0545,
-0.0926659,-0.0926659,
-6.81424,-6.81424,
-7.05796,-7.05796,
-2.86487,-2.86487,
5.97413,5.97413,
9.52031,9.52031,
-7.72869,-7.72869,
-8.23316,-8.23316,
9.22769,9.22769,
