9216,2304,1616,1408,640,2048,0,0,0,
1536,1536,1616,1664,640,2048,0,0,0,
1024,9472,2384,1664,640,2048,0,0,0,
1024,1408,1424,1408,640,2048,0,0,0,
1024,1288,1376,1408,640,2048,0,0,0,
1024,1280,9552,2432,640,2048,0,0,0,
1024,1280,1360,10880,640,2048,0,0,0,
0,8704,2688,576,2400,1104,0,0,0,
0,2048,2192,10816,2384,144,0,0,0,
0,512,2688,8768,2400,1104,0,0,0,
0,512,1664,672,2400,1104,0,0,0,
0,512,1664,576,2656,1616,0,0,0,
0,2048,2128,2400,576,1664,512,0,0,
0,512,1664,576,2400,1168,512,0,0,
0,512,1664,640,2464,1168,128,0,0,
0,2048,2320,2400,384,656,128,0,0,
0,8192,2560,1632,424,1552,0,0,0,
0,2560,2688,2368,2400,80,0,0,0,
0,2048,2432,10560,2384,144,0,0,0,
0,512,2688,9536,2400,80,0,0,0,
0,512,1664,2368,10592,80,0,0,0,
0,512,1664,1600,2656,592,0,0,0,
0,512,1664,1344,2400,144,512,0,0,
0,512,1664,1408,2464,144,128,0,0,
0,2048,2304,2400,336,656,128,0,0,
