2560,2688,2656,2624,320,1024,0,0,0,
2080,2688,2656,2624,320,1024,0,0,0,
2048,2720,2720,2624,320,1024,0,0,0,
2048,2624,2720,2720,320,1024,0,0,0,
2048,2624,2656,2688,352,1024,0,0,0,
2048,2624,2656,2624,576,1536,0,0,0,
2048,2624,2656,2624,576,1152,0,0,0,
2048,2624,2656,2624,384,1056,0,0,0,
2048,2624,2656,2688,576,2048,8192,0,0,
512,512,5696,2688,1680,160,0,0,0,
8192,2048,1600,5760,1696,96,0,0,0,
0,9216,2624,5760,1696,96,0,0,0,
0,2304,6720,2688,1680,160,0,0,0,
0,1024,1600,6784,10912,96,0,0,0,
0,2112,596,672,1680,2560,0,0,0,
0,1024,1600,5760,1696,672,0,0,0,
0,1024,1600,5760,1696,160,512,0,0,
0,1152,1664,5760,1696,96,0,0,0,
0,1024,1600,5760,1696,160,128,0,0,
0,2064,656,660,2704,2304,0,0,0,
0,1024,1696,5760,1696,96,0,0,0,
0,2048,2560,2704,660,400,16,0,0,
512,512,2624,1664,5776,160,0,0,0,
512,128,352,656,1684,2560,0,0,0,
0,2304,2624,1664,5776,160,0,0,0,
0,576,608,656,1684,2560,0,0,0,
0,2112,608,656,1684,2560,0,0,0,
0,2112,2624,5760,1696,96,0,0,0,
0,256,2720,1664,5776,160,0,0,0,
0,576,2624,5760,1696,96,0,0,0,
0,256,2368,1696,5792,160,0,0,0,
0,512,160,1696,5760,2368,64,0,0,
512,512,608,660,2704,2304,0,0,0,
0,512,2560,2704,660,352,256,0,0,
0,2304,608,660,2704,2304,0,0,0,
0,256,2720,660,2704,2304,0,0,0,
0,2048,2560,2704,660,352,256,0,0,
