0,8192,2560,1664,1344,0,0,0,0,
0,2048,2368,2624,576,0,0,0,0,
0,512,1600,2624,576,0,0,0,0,
0,512,400,416,384,0,0,0,0,
0,2048,592,416,384,0,0,0,0,
0,0,2384,672,384,0,0,0,0,
0,0,1536,1664,1600,512,0,0,0,
0,0,1536,1664,1408,128,0,0,0,
0,0,2048,640,416,336,0,0,0,
0,1024,256,680,640,128,0,0,0,
0,2048,512,416,1664,4096,0,0,0,
0,1024,288,656,640,128,0,0,0,
0,1024,384,656,640,128,0,0,0,
0,1536,512,592,640,128,0,0,0,
0,0,576,2688,608,64,0,0,0,
0,512,128,608,2624,64,0,0,0,
0,2048,512,416,2432,256,0,0,0,
0,0,2304,672,2432,256,0,0,0,
0,0,640,1616,640,512,0,0,0,
0,0,2560,1616,640,128,0,0,0,
0,2048,512,2432,416,256,0,0,0,
0,2048,1600,416,576,0,0,0,0,
0,512,1664,672,576,0,0,0,0,
0,512,592,2624,384,0,0,0,0,
0,0,1344,416,672,0,0,0,0,
0,0,1344,416,640,512,0,0,0,
0,0,1344,416,640,128,0,0,0,
0,1024,256,10816,2688,0,0,0,0,
0,2048,4736,1664,384,0,0,0,0,
0,1024,2304,2624,2688,0,0,0,0,
0,1536,512,1600,2688,0,0,0,0,
0,1024,384,1664,2688,0,0,0,0,
0,1024,256,1696,2688,0,0,0,0,
0,1024,288,1664,2688,0,0,0,0,
0,2304,512,384,1408,128,0,0,0,
0,256,2304,640,1408,128,0,0,0,
0,256,256,2688,1664,128,0,0,0,
0,512,512,596,2688,0,0,0,0,
0,256,256,384,1664,2176,0,0,0,
