6,-11.5344,5,5,1.363
8,3.0719,5,4,1.469
10,7.46923,2,2,5.705
12,3.43674,3,2,14.928
14,7.21938,5,2,13.83
16,0.177638,0,2,11.608
18,0.349764,6,2,12.572
20,-3.66903,2,1,16.18
22,-3.77488,2,0,5.865
24,-8.01559,3,0,4.247
26,-7.04316,4,0,3.8
28,-12.2246,1,5,12.605
30,-11.0894,0,5,4.261
32,-13.0519,0,4,13.727
34,-11.5786,0,1,11.02
36,-10.0368,5,6,4.799
38,-12.1154,4,6,5.376
40,-8.65588,4,7,5.108
42,-7.77273,2,6,3.675
44,-16.2718,7,3,2.107
46,-25.2969,0,7,0.65
48,-36,7,5,17502.2
0,3.559e-307,-2,5242236,5242.12
5,-8.16334,4,2,1.14
6,-11.5344,5,5,1.394
7,-4.93768,4,5,4.47
8,3.0719,5,4,1.448
9,8.9743,6,5,11.937
10,15.3326,4,6,4.247
11,11.8851,3,7,13.888
12,7.90757,4,7,1.888
13,13.0287,5,7,2.67
14,15.1834,6,4,3.45
15,13.1129,3,5,8.545
16,8.10429,5,6,4.676
0,7.28374e-304,-2,16775104,7.28375e-304
5,-8.16334,4,2,1.155
6,-11.5344,5,5,1.401
7,-4.93768,4,5,4.172
8,3.0719,5,4,1.471
9,8.9743,6,5,11.978
10,15.3326,4,6,4.257
11,11.8851,3,7,13.913
12,7.90757,4,7,1.893
13,13.0287,5,7,2.673
14,15.1834,6,4,3.453
15,13.1129,3,5,8.494
16,8.10429,5,6,4.675
17,11.2186,5,3,6.459
18,1.25846,7,5,6.15
19,13.4328,3,6,1.899
20,-3.19008,2,5,7.458
21,15.237,2,6,3.971
22,-5.83399,2,7,13.083
23,17.8403,1,7,12.847
24,-12.5029,5,1,17.577
25,16.6866,1,5,2.711
26,-16.3097,1,4,11.758
27,19.6215,0,3,3.775
28,-22.7527,0,5,8.418
29,24.0478,2,4,1.283
30,-24.973,3,2,3.04
31,25.4856,5,2,0.652
32,-26.2525,6,3,6.033
33,24.7629,6,2,1.02
34,-26.2954,4,1,3.733
35,26.6896,7,2,1.216
36,-27.593,7,4,4.452
37,31.8272,5,0,0.936
38,-33.0855,6,1,8.502
39,35.2458,1,2,2.068
40,-32.3823,1,3,12.371
41,35.5697,0,2,1.203
42,-33.4194,1,6,3.177
43,40.5338,4,0,0.876
44,-41.187,6,6,7.793
45,42.941,6,0,2.157
46,-42.5605,3,0,0.469
47,45.0237,2,0,0.53
48,-52,3,1,0.469
49,52,0,7,0.53
50,-52,1,1,0.469
51,52,7,7,0.53
52,-52,0,6,0.469
53,52,0,4,0.53
54,-52,7,6,0.469
55,52,7,0,0.53
56,-52,7,1,0.469
57,52,7,3,0.53
58,-52,-1,-1,0.469
58,52,1,0,0.53
59,-52,0,1,0.469
60,52,6,7,0.53
61,-52,2,1,0.469
62,52,0,0,0.53
63,-52,-1,-1,0.469
63,52,2,2,0.53
64,-52,-1,-1,0.469
64,52,-1,-1,0.53
64,-52,-1,-1,0.469
5,-8.16334,4,2,1.125
6,-11.5344,5,5,1.339
7,-4.93768,4,5,4.09
8,3.0719,5,4,1.451
9,8.9743,6,5,11.908
10,15.3326,4,6,4.283
11,11.8851,3,7,13.956
12,7.90757,4,7,1.895
13,13.0287,5,7,2.675
14,15.1834,6,4,3.459
15,13.1129,3,5,8.54
16,8.10429,5,6,4.692
17,11.2186,5,3,6.46
18,1.25846,7,5,6.194
19,13.4328,3,6,1.93
20,-3.19008,2,5,7.955
21,15.237,2,6,6.254
22,-5.83399,2,7,15.476
23,17.8403,1,7,13.024
0,3.55689e-307,-2,5240992,3.5569e-307
5,-6.9226,4,2,1.208
6,-10.4621,5,5,1.872
7,-1.44553,4,5,4.021
8,9.1704,5,4,2.939
9,7.06773,6,5,5.014
10,16.4078,4,6,5.63
11,14.38,3,7,14.8
12,11.7813,4,7,3.182
13,10.9613,5,7,2.589
14,14.6509,6,4,4.24
15,15.6113,3,5,7.517
16,7.70392,5,6,7.645
17,10.3919,5,3,11.239
18,9.60508,7,5,13.131
19,15.5622,3,6,1.593
20,4.35639,2,5,10.178
21,15.8921,2,6,3.637
22,0.535916,2,7,14.559
23,19.6527,1,7,12.878
24,-4.90519,5,1,22.653
25,20.0288,1,5,2.756
26,-9.48689,1,4,15.059
27,22.6435,0,3,3.768
28,-13.2586,3,2,2.59
29,22.7299,6,3,2.475
30,-19.6321,5,2,3.545
31,25.8817,6,2,2.172
32,-17.1282,7,4,2.316
33,24.4897,7,2,0.747
34,-15.1191,7,3,1.488
35,28.8532,7,6,0.99
36,-17.643,1,6,3.486
37,33.1389,2,4,1.112
38,-20.3054,0,4,0.697
39,29.4854,0,7,0.431
40,-20.5385,0,2,5.266
41,23.4109,7,1,3.337
42,-18.2192,6,1,5.922
43,29.8915,7,0,1.762
44,-23.278,4,1,7.32
45,30.3207,5,0,3.711
46,-20.8552,0,5,5.219
47,29.0641,3,0,1.548
48,-26,6,6,5.219
49,26,0,6,1.548
50,-26,2,2,5.219
51,26,1,3,1.548
52,-26,3,1,5.219
53,26,2,0,1.548
54,-26,6,0,5.219
55,26,2,1,1.548
56,-26,1,2,5.219
57,26,0,1,1.548
58,-26,4,0,5.219
59,26,1,1,1.548
60,-26,0,0,5.219
61,26,1,0,1.548
62,-26,-1,-1,5.219
62,26,7,7,1.548
63,-26,6,7,5.219
64,26,-1,-1,1.548
63,-26,6,7,5.219
5,-6.9226,4,2,1.172
6,-10.4621,5,5,1.785
7,-1.44553,4,5,3.97
8,9.1704,5,4,2.978
9,7.06773,6,5,5.023
10,16.4078,4,6,5.661
11,14.38,3,7,15.564
12,11.7813,4,7,3.178
13,10.9613,5,7,2.614
14,14.6509,6,4,4.297
0,5.46509e-304,-2,16252004,5.4651e-304
5,-3.70188,4,2,1.66
6,-10.4621,5,5,1.902
7,-9.51919,4,5,4.693
8,9.1704,5,4,2.89
9,-0.635011,6,5,11.503
10,16.4078,4,6,5.631
11,9.14126,3,7,23.16
12,11.7813,4,7,3.174
13,0.379046,5,7,3.206
14,14.6509,6,4,4.222
15,8.91461,3,5,10.631
16,7.70392,5,6,7.655
17,4.684,5,3,12.06
18,9.60508,7,5,13.201
19,11.6794,3,6,2.364
20,4.35639,2,5,10.159
21,7.28684,2,6,3.934
22,0.535916,2,7,14.576
23,15.9604,2,2,6.813
24,17.0559,6,7,12.871
25,-5.27878,1,5,21.862
26,21.3316,1,4,1.515
27,-10.6883,2,4,11.035
28,15.5776,0,4,2.963
29,-6.97507,7,3,9.391
30,16.421,1,3,2.518
31,-5.81541,0,6,7.143
32,14.9902,7,4,1.749
33,-14.5149,0,5,4.223
34,18.1745,7,2,1.026
35,-21.365,0,3,1.387
36,20.9702,3,2,0.384
37,-21.0137,4,1,1.465
38,28.9565,1,2,0.495
39,-23.2734,0,2,2.83
40,24.4832,5,0,0.573
41,-28.3185,4,0,1.144
42,29.9321,3,0,0.201
43,-28.3185,1,7,1.144
44,33.668,0,7,0.12
45,-26.7712,6,6,2.477
46,31.9906,0,1,0.336
47,-36.2696,1,1,0.888
48,34,0,0,0.336
49,-34,2,1,0.888
50,34,3,1,0.336
51,-34,5,2,0.888
52,34,5,1,0.336
53,-34,6,1,0.888
54,34,1,6,0.336
55,-34,7,6,0.888
56,34,7,7,0.336
57,-34,6,2,0.888
58,34,7,0,0.336
59,-34,6,3,0.888
60,34,7,1,0.336
61,-34,2,0,0.888
62,34,1,0,0.336
63,-34,6,0,0.888
64,34,-1,-1,0.336
64,-34,-1,-1,0.888
64,34,-1,-1,0.336
5,-3.70188,4,2,1.707
6,-10.4621,5,5,1.788
7,-9.51919,4,5,4.648
8,9.1704,5,4,2.899
9,-0.635011,6,5,11.535
10,16.4078,4,6,5.65
11,9.14126,3,7,24.019
12,11.7813,4,7,3.255
13,0.379046,5,7,3.35
14,14.6509,6,4,4.309
15,8.91461,3,5,10.921
16,7.70392,5,6,8.785
17,4.684,5,3,12.234
18,9.60508,7,5,13.934
19,11.6794,3,6,2.571
20,4.35639,2,5,10.383
21,7.28684,2,6,3.966
22,0.535916,2,7,14.771
23,15.9604,2,2,6.791
24,17.0559,6,7,13
25,-5.27878,1,5,22.484
26,21.3316,1,4,1.562
27,-10.6883,2,4,11.197
28,15.5776,0,4,2.959
29,-6.97507,7,3,9.563
30,16.421,1,3,2.608
31,-5.81541,0,6,7.127
32,14.9902,7,4,1.968
33,-14.5149,0,5,4.895
34,18.1745,7,2,1.186
35,-21.365,0,3,1.609
36,20.9702,3,2,0.455
37,-21.0137,4,1,1.67
38,28.9565,1,2,0.562
39,-23.2734,0,2,3.286
40,24.4832,5,0,0.664
41,-28.3185,4,0,1.361
42,29.9321,3,0,0.214
43,-28.3185,1,7,1.361
44,33.668,0,7,0.134
45,-26.7712,6,6,2.738
46,31.9906,0,1,0.386
47,-36.2696,1,1,1.007
48,34,0,0,0.386
49,-34,2,1,1.007
50,34,3,1,0.386
51,-34,5,2,1.007
52,34,5,1,0.386
53,-34,6,1,1.007
54,34,1,6,0.386
55,-34,7,6,1.007
56,34,7,7,0.386
57,-34,6,2,1.007
58,34,7,0,0.386
59,-34,6,3,1.007
60,34,7,1,0.386
61,-34,2,0,1.007
62,34,1,0,0.386
63,-34,6,0,1.007
64,34,-1,-1,0.386
64,-34,-1,-1,1.007
64,34,-1,-1,0.386
5,-3.70188,4,2,1.918
0,1.44513e-307,-2,3799724,1.44513e-307
5,-8.16334,4,2,1.357
