382851598226819200,384,
382851598226817664,384,
382808614037357056,576,
671074174559584768,576,
405326612172636672,672,
671038990187495936,8768,
400823287423173120,8389248,
387312213663154688,33555072,
396323708026758144,134218368,
468381302014346752,134218368,
468384601069323264,134218368,
396322883334308864,134218368,
396322677168014336,134218368,
684588168971813888,134218368,
3062453587851346944,134218368,
666544289890697216,5245280,
2972386199559208960,9439568,
2684156922818461696,5245280,
666539891709968384,5253472,
450367109596184576,38799968,
378309515558256640,2199032695136,
396323914067738624,549765253536,
675549839844442112,549798805840,
684558825805578240,5245280,
666543190345515008,143657552,
450367109596184576,143657552,
166644524926369792,85985696,
675540562614419456,94373248,
747604135246823424,173015632,
675549839844442112,173015632,
468416692582621184,67110528,
468416692582613504,67110528,
184650436615078400,1049232,
184650436615079936,1049232,
756632569457410048,6784,
756629270419210240,6784,
756629545271951360,6784,
756628445754032128,6784,
189161441270431744,676,
400827651238928384,2688,
689061325925517312,2688,
400826551664378368,2688,
454874901112685056,672,
472888544281493504,2688,
472885245243293696,2688,
684576280552669184,151001728,
1909537237255585792,360711552,
3066957531063517184,2688,
407581951101239296,2688,
405330151287554048,2720,
405330151287554048,2696,
400827513799974912,2720,
689061188486563840,2720,
454866105019662848,2720,
472888406842540032,2720,
472885107804340224,2720,
684576280552669184,25172608,
1909528990918377472,360711552,
3066957393624563712,2720,
407581813662285824,2720,
405330013848600576,2728,
2702166717223673856,134219392,
2990400391910262784,134220416,
2774227610266238976,134219392,
2774228709274550272,134219392,
2702165892531224576,134219392,
168895225766346752,2097808,
396341368949047296,67110528,
2702165617644929024,134228608,
2702165617644929024,167774848,
468381508227309632,33555072,
468381508176971840,33555072,
468381508176970304,33555072,
184650402259536128,8389248,
184650470962757888,8389248,
189154104949342464,8389248,
191405801683812608,8389248,
189154001870127360,8389256,
3062459085359153664,6784,
191408894046634496,676,
3062459085476593664,6784,
1909537786914930688,67119744,
191409993688285184,676,
191413292625821696,676,
756613533625483264,2474077330048,
185776370888999424,1049232,
185776370889000960,1049232,
185776371023216640,1049232,
405330563684114688,67110272,
477391456726679808,67110272,
3071460443508703488,67110272,
405329464105369856,67119744,
405329464105369856,35184506308224,
761120019470876672,22020672,
761120019873529856,22020672,
761119332276109312,152046160,
743105002385440768,100666000,
405329051738177536,9438880,
765623550244552704,88083072,
180154156114247680,177211040,
108093263138783232,177211040,
180150857076047872,177211040,
162132129239531520,111151760,
743105208661320704,2688,
743105208610981376,2688,
743105208610980992,2688,
761119881989981184,2688,
743105483474207744,2688,
761120019420546048,2688,
747608842581312512,2688,
767875006544741376,2688,
761119607103685632,2720,
1535739017973211136,2688,
1535739017973204992,2688,
1535739018510073856,2688,
2990418190154074112,16779648,
2990419289783140352,16779648,
1553753553854529536,2688,
684549342517788672,1099939457408,
173391214182138368,4194912,
1823969394057805824,10880,
1553753416415576064,2720,
1540242617533464576,2696,
455992348522840576,2720,
383933654973286400,2720,
401949153111834624,2720,
684557588754335744,25171328,
684558688383401984,25171328,
744231520750796800,2720,
1549241020728737792,1099671013760,
171139397188583936,37749332,
171139672095850496,37749332,
477388844900032512,16777632,
477393243416297472,16777632,
743121426441043968,176163456,
3071462230198321152,16777632,
477388844832915456,16779936,
765619220984627200,16785824,
477388844832915456,150995616,
477388844832915456,2199056810656,
117095789469106176,4398157661856,
472884970411532288,33555072,
472884970361192960,33555072,
472888269416169472,33555072,
472884145719083008,33555072,
472889299727024128,8389248,
1918562028696371200,150997632,
468385356497027072,352327328,
3066957256198193152,33555072,
479639270273843200,33555072,
477387470460157952,33555104,
108093331891814400,5245536,
108093331866648576,83888544,
162139826332631040,83888544,
2395925240996691968,5245536,
99085307869134848,5245536,
90077833736486912,2199032695392,
693565337865551872,549844943168,
